Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
QuickSort,Paralela,100000,reversed,2,4,4,5,97.2645,16,2025-10-22 16:19:05
QuickSort,Paralela,100000,reversed,3,8,8,1,105.6729,16,2025-10-22 16:19:05
QuickSort,Paralela,100000,reversed,3,8,8,2,100.686,16,2025-10-22 16:19:05
QuickSort,Paralela,100000,reversed,3,8,8,3,99.0316,16,2025-10-22 16:19:05
QuickSort,Paralela,100000,reversed,3,8,8,4,103.3914,16,2025-10-22 16:19:05
QuickSort,Paralela,100000,reversed,3,8,8,5,101.0674,16,2025-10-22 16:19:06
QuickSort,Serial,100000,duplicates,0,1,1,1,15.1198,16,2025-10-22 16:19:06
QuickSort,Serial,100000,duplicates,0,1,1,2,15.0825,16,2025-10-22 16:19:06
QuickSort,Serial,100000,duplicates,0,1,1,3,15.3481,16,2025-10-22 16:19:06
QuickSort,Serial,100000,duplicates,0,1,1,4,17.1935,16,2025-10-22 16:19:06
QuickSort,Serial,100000,duplicates,0,1,1,5,15.6517,16,2025-10-22 16:19:06
QuickSort,Paralela,100000,duplicates,1,2,2,1,18.6767,16,2025-10-22 16:19:06
QuickSort,Paralela,100000,duplicates,1,2,2,2,19.2426,16,2025-10-22 16:19:06
QuickSort,Paralela,100000,duplicates,1,2,2,3,19.6186,16,2025-10-22 16:19:06
QuickSort,Paralela,100000,duplicates,1,2,2,4,16.2937,16,2025-10-22 16:19:06
QuickSort,Paralela,100000,duplicates,1,2,2,5,16.9408,16,2025-10-22 16:19:06
QuickSort,Paralela,100000,duplicates,2,4,4,1,19.872,16,2025-10-22 16:19:06
QuickSort,Paralela,100000,duplicates,2,4,4,2,18.2921,16,2025-10-22 16:19:06
QuickSort,Paralela,100000,duplicates,2,4,4,3,18.2963,16,2025-10-22 16:19:06
QuickSort,Paralela,100000,duplicates,2,4,4,4,16.3398,16,2025-10-22 16:19:06
QuickSort,Paralela,100000,duplicates,2,4,4,5,16.5751,16,2025-10-22 16:19:06
QuickSort,Paralela,100000,duplicates,3,8,8,1,17.8829,16,2025-10-22 16:19:06
QuickSort,Paralela,100000,duplicates,3,8,8,2,20.8069,16,2025-10-22 16:19:06
QuickSort,Paralela,100000,duplicates,3,8,8,3,18.198,16,2025-10-22 16:19:06
QuickSort,Paralela,100000,duplicates,3,8,8,4,19.7721,16,2025-10-22 16:19:06
QuickSort,Paralela,100000,duplicates,3,8,8,5,17.656,16,2025-10-22 16:19:06
