Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
BubbleSort,Paralela,10000,duplicates,1,2,2,4,8,804100,16,Mon Nov 03 16:38:35 GMT-03:00 2025
BubbleSort,Paralela,10000,duplicates,1,2,2,5,9,435100,16,Mon Nov 03 16:38:35 GMT-03:00 2025
BubbleSort,Paralela,10000,duplicates,2,4,4,1,4,331200,16,Mon Nov 03 16:38:35 GMT-03:00 2025
BubbleSort,Paralela,10000,duplicates,2,4,4,2,3,760800,16,Mon Nov 03 16:38:35 GMT-03:00 2025
BubbleSort,Paralela,10000,duplicates,2,4,4,3,4,133800,16,Mon Nov 03 16:38:35 GMT-03:00 2025
BubbleSort,Paralela,10000,duplicates,2,4,4,4,3,226400,16,Mon Nov 03 16:38:35 GMT-03:00 2025
BubbleSort,Paralela,10000,duplicates,2,4,4,5,5,562500,16,Mon Nov 03 16:38:35 GMT-03:00 2025
BubbleSort,Paralela,10000,duplicates,3,8,8,1,3,257600,16,Mon Nov 03 16:38:35 GMT-03:00 2025
BubbleSort,Paralela,10000,duplicates,3,8,8,2,2,672100,16,Mon Nov 03 16:38:35 GMT-03:00 2025
BubbleSort,Paralela,10000,duplicates,3,8,8,3,5,452400,16,Mon Nov 03 16:38:35 GMT-03:00 2025
BubbleSort,Paralela,10000,duplicates,3,8,8,4,2,561300,16,Mon Nov 03 16:38:35 GMT-03:00 2025
BubbleSort,Paralela,10000,duplicates,3,8,8,5,3,064700,16,Mon Nov 03 16:38:35 GMT-03:00 2025
