Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
BubbleSort,Paralela,5000,reversed,1,2,2,3,4.341500,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,reversed,1,2,2,4,4.397801,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,reversed,1,2,2,5,4.155401,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,reversed,2,4,4,1,1.378200,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,reversed,2,4,4,2,1.293600,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,reversed,2,4,4,3,1.267600,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,reversed,2,4,4,4,1.274100,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,reversed,2,4,4,5,1.276500,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,reversed,3,8,8,1,0.791099,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,reversed,3,8,8,2,0.829101,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,reversed,3,8,8,3,0.838200,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,reversed,3,8,8,4,0.917099,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,reversed,3,8,8,5,0.807500,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,5000,duplicates,0,1,1,1,7.234700,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,5000,duplicates,0,1,1,2,6.925301,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,5000,duplicates,0,1,1,3,6.868400,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,5000,duplicates,0,1,1,4,7.284900,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,5000,duplicates,0,1,1,5,6.889000,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,duplicates,1,2,2,1,2.190700,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,duplicates,1,2,2,2,2.124600,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,duplicates,1,2,2,3,2.730299,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,duplicates,1,2,2,4,2.188200,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,duplicates,1,2,2,5,2.338000,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,duplicates,2,4,4,1,1.570000,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,duplicates,2,4,4,2,1.302700,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,duplicates,2,4,4,3,1.498600,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,duplicates,2,4,4,4,1.476900,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,duplicates,2,4,4,5,1.375401,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,duplicates,3,8,8,1,1.008300,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,duplicates,3,8,8,2,1.080599,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,duplicates,3,8,8,3,1.207800,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,duplicates,3,8,8,4,0.895000,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,5000,duplicates,3,8,8,5,0.974400,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,10000,random,0,1,1,1,82.018501,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,10000,random,0,1,1,2,79.043601,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,10000,random,0,1,1,3,71.625000,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,10000,random,0,1,1,4,73.929100,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Serial,10000,random,0,1,1,5,70.162000,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,random,1,2,2,1,15.685600,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,random,1,2,2,2,16.559900,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,random,1,2,2,3,15.674500,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,random,1,2,2,4,15.894700,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,random,1,2,2,5,15.511900,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,random,2,4,4,1,5.177900,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,random,2,4,4,2,6.885500,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,random,2,4,4,3,4.855600,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,random,2,4,4,4,3.462200,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,random,2,4,4,5,3.613400,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,random,3,8,8,1,3.291200,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,random,3,8,8,2,3.181400,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,random,3,8,8,3,2.526500,16,Wed Nov 12 08:20:38 BRT 2025
BubbleSort,Paralela,10000,random,3,8,8,4,2.594800,16,Wed Nov 12 08:20:38 BRT 2025
