Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
MergeSort,Serial,100000,sorted,0,1,1,5,3.930601,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,sorted,1,2,2,1,2.393500,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,sorted,1,2,2,2,2.271301,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,sorted,1,2,2,3,2.354800,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,sorted,1,2,2,4,2.291000,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,sorted,1,2,2,5,2.295701,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,sorted,2,4,4,1,2.146300,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,sorted,2,4,4,2,1.821999,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,sorted,2,4,4,3,2.048000,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,sorted,2,4,4,4,1.944600,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,sorted,2,4,4,5,3.425901,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,sorted,3,8,8,1,2.171199,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,sorted,3,8,8,2,2.092999,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,sorted,3,8,8,3,1.968700,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,sorted,3,8,8,4,1.897701,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,sorted,3,8,8,5,1.970000,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,100000,reversed,0,1,1,1,4.119100,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,100000,reversed,0,1,1,2,3.924099,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,100000,reversed,0,1,1,3,3.921600,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,100000,reversed,0,1,1,4,3.835801,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,100000,reversed,0,1,1,5,3.754400,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,reversed,1,2,2,1,2.474999,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,reversed,1,2,2,2,2.303001,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,reversed,1,2,2,3,2.356100,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,reversed,1,2,2,4,2.256100,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,reversed,1,2,2,5,2.390700,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,reversed,2,4,4,1,1.892301,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,reversed,2,4,4,2,4.784300,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,reversed,2,4,4,3,2.724700,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,reversed,2,4,4,4,2.737900,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,reversed,2,4,4,5,2.857600,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,reversed,3,8,8,1,2.729999,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,reversed,3,8,8,2,2.562400,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,reversed,3,8,8,3,2.047900,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,reversed,3,8,8,4,2.118001,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,100000,reversed,3,8,8,5,1.806201,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,100000,duplicates,0,1,1,1,6.026300,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,100000,duplicates,0,1,1,2,5.887500,16,Wed Nov 12 08:20:41 BRT 2025
